status,file_name,parameters,email,ip,length,num_dots,num_hyph,num_underline,num_slash,num_at_sign,num_plus,num_and,num_equal,num_question,protocol_http,protocol_https,subdomain_label,second_domain_label,top_domain_label
1,0,0,0,0,42,2,0,0,4,0,0,0,0,0,1,0,1600,5610,110
1,1,0,0,0,47,3,0,0,3,0,0,0,0,0,0,1,1361,1153,69
1,1,0,0,0,33,1,0,0,4,0,0,0,0,0,0,1,1535,4921,123
0,0,0,0,0,27,3,0,0,3,0,0,0,0,0,0,1,2885,3872,266
0,1,0,0,0,54,3,2,0,4,0,0,0,0,0,1,0,2602,1947,110
0,0,0,0,0,57,2,4,0,4,0,0,0,0,0,0,1,2602,3545,110
1,1,0,0,0,53,5,1,0,4,0,0,0,0,0,1,0,3022,427,110
0,1,0,0,0,88,4,5,0,6,0,0,0,0,0,1,0,2950,1126,266
0,0,0,0,0,19,2,0,0,3,0,0,0,0,0,0,1,2602,5200,208
0,1,0,0,0,34,2,1,0,3,0,0,0,0,0,0,1,2602,34,110
0,1,0,0,0,36,2,0,0,3,0,1,0,0,0,1,0,2602,1412,110
1,1,0,0,0,54,3,0,0,5,0,0,0,0,0,0,1,1252,752,110
0,0,0,0,0,55,2,0,0,4,0,0,0,0,0,0,1,2602,1815,110
1,0,0,0,0,43,2,2,0,3,0,0,0,0,0,0,1,1133,3652,68
1,0,0,0,0,50,3,2,0,3,0,0,0,0,0,1,0,2477,2656,110
0,0,0,0,0,32,2,0,0,3,0,0,0,0,0,1,0,2602,5164,110
1,1,0,0,0,41,2,0,0,3,0,0,0,0,0,1,0,141,1139,156
1,0,0,0,0,28,2,0,0,3,0,0,0,0,0,1,0,2371,1559,67
1,1,0,0,0,28,2,0,0,3,0,0,0,0,0,0,1,2602,2837,171
1,0,0,0,0,60,1,0,0,8,0,0,0,0,0,0,1,1535,1599,110
1,1,0,0,0,40,2,0,0,3,0,0,0,0,0,1,0,520,409,171
1,1,0,0,0,84,2,2,0,7,0,0,0,0,0,1,0,1535,4294,110
1,1,0,0,0,86,3,1,0,8,0,0,0,0,0,1,0,2036,4586,110
1,1,0,0,0,74,2,3,0,5,0,0,0,0,0,1,0,2602,196,110
0,1,0,0,0,38,2,0,0,4,0,0,0,0,0,1,0,2602,1413,110
1,1,0,0,0,54,2,0,0,4,0,0,0,0,0,0,1,268,791,110
1,1,0,0,0,61,3,0,0,8,0,0,0,0,0,1,0,32,112,214
0,0,0,0,0,28,2,1,0,2,0,0,0,0,0,1,0,1328,752,110
1,0,1,0,0,179,6,0,1,9,0,0,5,5,2,0,1,1535,4229,157
0,1,1,0,0,72,4,1,0,3,0,0,0,1,1,0,1,2602,5319,110
0,0,0,0,0,60,2,1,0,5,0,0,0,0,0,1,0,725,4573,110
0,0,0,0,0,20,2,0,0,2,0,0,0,0,0,1,0,1985,1153,230
1,0,0,0,0,37,1,1,0,5,0,0,0,0,0,1,0,1535,5868,110
1,0,0,0,0,56,2,0,1,5,0,0,0,0,0,1,0,2602,948,110
0,0,0,0,0,30,2,0,0,3,0,0,0,0,0,0,1,2602,4424,110
0,0,0,0,0,20,2,0,0,3,0,0,0,0,0,0,1,2602,5488,114
1,1,1,0,1,218,4,0,0,5,0,0,9,6,1,1,0,150,120,44
0,1,0,0,0,81,3,0,4,6,0,0,0,0,0,1,0,2602,1597,110
0,0,0,0,0,21,3,0,0,3,0,0,0,0,0,1,0,2814,151,173
0,0,0,0,0,17,1,0,0,3,0,0,0,0,0,1,0,1535,2957,208
0,0,0,0,0,31,3,0,0,3,0,0,0,0,0,0,1,2673,1153,74
0,0,0,0,0,28,2,0,0,3,0,0,0,0,0,0,1,2602,1881,110
0,1,0,0,0,35,2,0,0,4,0,0,0,0,0,1,0,2602,3710,110
0,0,0,0,0,30,2,0,0,3,0,0,0,0,0,0,1,2602,2356,114
0,1,0,0,0,48,2,0,0,4,0,0,0,0,0,1,0,2602,1352,195
1,1,1,0,0,141,2,2,4,7,0,0,0,1,1,0,1,2346,4615,110
1,0,0,0,0,28,2,0,0,3,0,0,0,0,0,1,0,2075,5638,156
0,0,0,0,0,21,2,0,0,2,0,0,0,0,0,1,0,2372,1153,262
1,1,0,0,0,36,2,0,0,3,0,0,0,0,0,1,0,1535,608,110
0,0,0,0,0,111,2,5,0,10,0,0,0,0,0,1,0,2602,4767,110
1,0,0,0,0,43,2,1,0,6,0,0,0,0,0,1,0,2602,2427,107
0,1,0,0,0,61,3,4,0,3,0,0,0,0,0,1,0,2602,5724,110
1,1,0,0,0,110,2,2,0,9,0,0,0,0,0,1,0,1535,1229,130
0,1,0,0,0,41,3,0,0,4,0,0,0,0,0,1,0,2602,4413,110
0,0,0,0,0,42,2,0,0,4,0,0,0,0,0,0,1,2602,1815,110
1,1,1,0,0,142,5,0,0,3,0,0,0,1,1,0,1,914,427,110
1,1,0,0,0,51,2,0,0,5,0,0,0,0,0,1,0,1535,4713,110
1,1,0,0,0,69,3,0,0,7,0,0,0,0,0,1,0,2602,2408,110
1,1,1,0,0,75,2,0,0,3,0,0,0,1,1,1,0,2193,1153,260
0,0,0,0,0,31,2,0,0,2,0,0,0,0,0,1,0,880,2306,110
0,0,0,0,0,29,2,0,0,3,0,0,0,0,0,1,0,2602,864,110
1,1,0,0,0,69,1,1,0,9,0,0,0,0,0,0,1,1535,5468,110
0,1,0,0,0,52,2,1,1,4,0,0,0,0,0,0,1,843,5692,208
0,1,0,0,0,69,3,2,0,3,0,0,0,0,0,1,0,2602,1928,110
0,0,0,0,0,83,2,6,0,4,0,0,0,0,0,0,1,2602,4330,195
1,1,0,0,0,38,3,0,0,3,0,0,0,0,0,0,1,2602,4444,110
0,0,0,0,0,20,2,0,0,2,0,0,0,0,0,1,0,692,1153,205
1,1,0,0,0,70,5,2,0,4,0,0,0,0,0,0,1,89,427,110
0,0,0,0,0,36,2,0,0,3,0,0,0,0,0,0,1,602,5742,110
1,1,0,0,0,41,2,0,0,5,0,0,0,0,0,1,0,1535,3861,208
0,1,0,0,0,28,2,0,0,3,0,0,0,0,0,0,1,1963,2131,110
1,0,0,0,0,29,1,0,0,4,0,0,0,0,0,0,1,1535,447,225
0,0,0,0,0,23,1,0,0,2,0,0,0,0,0,1,0,1535,3592,123
1,0,0,1,0,65,6,0,0,3,1,0,0,0,0,0,1,687,427,110
1,1,0,0,0,126,1,2,1,12,0,0,0,0,0,1,0,1535,5216,110
1,0,0,0,0,33,2,0,0,3,0,0,0,0,0,0,1,577,1887,110
0,0,0,0,0,30,2,0,0,3,0,0,0,0,0,1,0,2602,4595,110
0,1,0,0,0,49,2,1,0,4,0,0,0,0,0,1,0,2602,1413,110
0,0,0,0,0,58,1,4,0,4,0,0,0,0,0,1,0,1535,5714,110
1,0,0,0,0,47,2,0,0,6,0,0,0,0,0,1,0,2602,5891,110
1,0,0,0,0,26,2,0,0,3,0,0,0,0,0,0,1,2602,1942,110
0,0,0,0,0,27,2,0,0,3,0,0,0,0,0,0,1,2602,952,110
1,0,0,0,0,45,2,0,0,7,0,0,0,0,0,1,0,780,1153,74
0,1,0,0,0,113,3,0,8,7,0,0,0,0,0,1,0,2602,1685,110
1,0,1,0,0,118,3,2,0,7,0,0,0,1,1,0,1,1535,1368,195
0,0,0,0,0,28,2,1,0,3,0,0,0,0,0,0,1,2602,3324,116
0,0,0,0,0,44,2,0,0,5,0,0,0,0,0,0,1,2602,1966,110
1,0,0,0,0,21,2,0,0,3,0,0,0,0,0,1,0,1434,2237,110
0,0,0,0,0,29,2,0,0,3,0,0,0,0,0,1,0,2602,512,138
0,0,0,0,0,112,2,13,0,5,0,0,0,0,0,0,1,1665,5733,110
1,0,0,0,0,32,1,0,0,5,0,0,0,0,0,0,1,1535,5764,110
0,1,0,0,0,37,2,0,0,3,0,0,0,0,0,0,1,2602,2562,110
0,1,0,0,0,67,2,0,6,4,0,0,0,0,0,1,0,1802,5226,110
1,0,1,0,0,119,4,0,2,5,0,0,2,3,1,1,0,2043,1542,110
1,1,0,0,0,41,2,0,0,4,0,0,0,0,0,1,0,1535,1217,110
0,1,0,0,0,37,3,0,0,4,0,0,0,0,0,1,0,2602,1829,208
0,1,0,0,0,90,2,6,0,5,0,0,0,0,0,1,0,2028,5040,110
1,1,0,0,0,69,2,0,0,3,0,0,0,0,0,0,1,958,1640,110
1,1,1,0,0,210,2,0,1,6,0,0,2,3,1,0,1,1535,2141,110
0,1,0,0,0,78,3,4,2,3,0,0,0,0,0,1,0,2602,1621,110
1,0,1,0,0,157,3,0,2,7,0,0,1,3,1,1,0,1535,4168,228
1,1,0,0,0,110,2,0,0,4,0,0,0,1,0,1,0,2602,4168,228
0,0,0,0,0,28,2,1,0,3,0,0,0,0,0,0,1,2602,1794,110
0,1,0,0,0,43,2,0,1,4,0,0,0,0,0,0,1,843,5692,208
1,1,0,0,0,69,2,1,0,8,0,0,0,0,0,1,0,1535,4136,203
0,1,0,0,0,52,3,0,0,5,0,0,0,0,0,1,0,2602,577,110
0,1,0,0,0,29,2,0,0,3,0,0,0,0,0,0,1,2602,4004,138
0,0,0,0,0,18,1,1,0,2,0,0,0,0,0,1,0,1535,2230,100
0,0,0,0,0,19,2,0,0,3,0,0,0,0,0,0,1,2602,1538,162
1,1,0,0,0,52,4,1,0,4,0,0,0,0,0,0,1,2731,1153,199
0,0,0,0,0,76,2,5,0,7,0,0,0,0,0,1,0,2602,3594,208
1,0,0,0,0,32,1,1,0,3,0,0,0,0,0,0,1,1535,3560,171
1,1,0,0,0,140,1,6,1,11,0,0,0,0,0,1,0,1535,4134,110
0,0,0,0,0,30,2,0,0,3,0,0,0,0,0,0,1,2602,1407,104
0,1,0,0,0,72,3,4,0,6,0,0,0,0,0,1,0,674,3712,136
0,1,0,0,0,53,3,1,0,6,0,0,0,0,0,1,0,2521,4668,120
1,0,0,0,0,44,1,0,0,5,0,0,0,0,0,0,1,1535,237,110
1,0,0,0,0,53,2,1,0,7,0,0,0,0,0,0,1,1535,4205,110
1,0,0,0,0,39,2,0,0,4,3,0,0,0,0,1,0,2430,1270,106
0,1,0,0,0,59,2,0,0,5,0,1,0,0,0,0,1,1822,2154,110
0,0,0,0,0,23,2,0,0,2,0,0,0,0,0,1,0,525,1153,69
1,0,0,0,0,44,2,0,0,3,0,0,0,0,0,0,1,1756,752,110
1,1,1,0,0,127,4,1,2,4,0,0,2,3,1,0,1,2244,1542,110
1,1,1,0,0,1641,3,32,1,33,0,0,0,2,1,0,1,714,4541,195
0,0,0,0,0,28,2,0,0,3,0,0,0,0,0,1,0,2602,4585,110
1,0,0,0,0,40,2,1,0,3,0,0,0,0,0,1,0,360,5633,110
0,0,0,0,0,18,1,0,0,3,0,0,0,0,0,0,1,1535,5374,238
0,1,0,0,0,38,2,0,1,4,0,0,0,0,0,1,0,2602,5699,110
1,0,0,0,0,25,2,0,0,2,0,0,0,0,0,1,0,1033,5542,228
0,0,0,0,0,21,2,0,0,3,0,0,0,0,0,0,1,2602,1625,77
1,0,0,0,0,23,2,0,0,2,0,0,0,0,0,1,0,2437,5542,228
0,0,0,0,0,34,2,0,0,3,0,0,0,0,0,1,0,1364,752,110
1,1,1,0,0,110,2,1,0,6,0,0,0,1,1,0,1,929,4615,110
0,1,0,0,0,52,3,0,0,5,0,0,0,0,0,1,0,2602,2258,195
0,0,0,0,0,24,2,0,0,3,0,0,0,0,0,0,1,2602,3263,114
0,1,0,0,0,83,2,5,0,6,0,0,0,0,0,1,0,2602,4475,208
0,0,0,0,0,74,2,5,0,6,0,0,0,0,0,1,0,2602,3909,184
0,0,0,0,0,22,2,0,0,2,0,0,0,0,0,1,0,63,5319,110
0,1,0,0,0,65,2,5,0,4,0,0,0,0,0,1,0,2602,2083,110
0,0,0,0,0,28,2,0,0,3,0,0,0,0,0,0,1,2602,3342,208
1,0,1,0,0,48,2,0,0,5,0,0,0,1,1,1,0,2602,4629,235
0,0,0,0,0,35,2,0,0,2,0,0,0,0,0,1,0,586,752,110
1,1,0,0,0,49,5,0,0,3,0,0,0,0,0,0,1,2657,3521,149
0,0,0,0,0,31,2,0,0,3,0,0,0,0,0,0,1,2602,2397,110
1,1,0,0,0,47,4,0,0,3,0,0,0,0,0,1,0,2436,427,110
0,0,0,0,0,42,2,1,0,4,0,0,0,0,0,1,0,2602,749,110
0,1,0,0,0,51,2,0,2,4,0,0,0,0,0,0,1,843,5692,208
1,0,0,0,0,141,2,0,0,5,0,0,0,1,0,0,1,148,5365,114
1,1,0,0,0,25,1,0,0,3,0,0,0,0,0,1,0,1535,3899,169
1,1,0,0,0,56,5,0,0,6,0,0,0,0,0,1,0,2795,1153,88
1,0,0,0,0,36,2,0,0,2,0,0,0,0,0,1,0,1127,752,110
1,0,0,0,0,39,2,0,0,4,0,0,0,0,0,1,0,2602,339,110
1,1,1,0,0,82,2,0,0,6,0,0,0,1,1,0,1,774,2154,110
1,1,0,0,0,32,1,1,0,3,0,0,0,0,0,0,1,1535,5190,110
1,1,0,0,0,81,2,0,0,5,0,0,0,0,0,1,0,2602,4604,110
0,0,0,0,0,31,2,0,0,3,0,0,0,0,0,0,1,2602,5506,114
0,0,0,0,0,49,2,2,0,5,0,0,0,0,0,1,0,946,2471,110
0,0,0,0,0,32,2,0,0,3,0,0,0,0,0,0,1,660,2721,110
1,1,0,0,0,54,2,0,0,3,0,0,0,0,0,0,1,2080,2418,110
1,1,0,0,0,48,2,0,0,5,0,0,0,0,0,0,1,1535,2168,110
0,1,0,0,0,43,2,1,0,5,0,0,0,0,0,1,0,2602,218,110
1,1,0,0,0,55,3,0,0,5,0,0,0,0,0,1,0,2127,236,214
1,0,0,0,0,35,3,0,0,3,0,0,0,0,0,0,1,2350,790,110
1,0,0,0,0,31,1,0,0,3,0,0,0,0,0,0,1,1535,1026,172
0,0,0,0,0,15,1,0,0,2,0,0,0,0,0,1,0,1535,5297,201
0,1,0,0,0,34,2,2,0,3,0,0,0,0,0,1,0,2602,5686,110
0,0,0,0,0,24,2,0,0,3,0,0,0,0,0,1,0,2602,2860,214
1,1,0,0,0,81,2,0,0,5,0,0,0,0,0,1,0,2602,4604,110
1,0,0,0,0,99,1,0,0,5,0,0,0,0,0,1,0,1535,4042,110
0,1,0,0,0,35,2,1,0,3,0,0,0,0,0,1,0,2602,3620,110
1,1,0,0,0,84,4,1,0,9,0,0,0,0,0,1,0,2602,552,110
1,0,0,0,0,32,2,0,0,2,0,0,0,0,0,1,0,447,752,110
0,1,0,0,0,48,3,0,0,4,0,0,0,0,0,0,1,2602,1170,110
0,0,0,0,0,29,2,0,0,2,0,0,0,0,0,1,0,2575,752,110
0,1,0,0,0,57,3,0,0,5,0,0,0,0,0,1,0,2568,3860,208
1,1,0,0,0,18,1,0,0,3,0,0,0,0,0,1,0,1535,5207,152
0,1,0,0,0,49,2,0,2,4,0,0,0,0,0,0,1,843,5692,208
1,1,0,0,0,196,3,20,0,4,0,0,0,0,0,1,0,2962,745,88
0,0,0,0,0,24,2,0,0,3,0,0,0,0,0,1,0,2602,3728,110
0,1,0,0,0,42,2,0,0,3,0,0,0,0,0,1,0,2602,5113,110
0,1,0,0,0,85,1,10,0,3,0,0,0,0,0,1,0,1535,3002,110
0,0,0,0,0,79,2,3,0,7,0,0,0,0,0,1,0,2602,1202,110
1,1,0,0,0,26,2,0,0,3,0,0,0,0,0,1,0,1535,1857,254
1,1,0,0,0,68,5,0,0,6,0,0,0,0,0,1,0,2602,898,110
0,0,0,0,0,23,2,0,0,2,0,0,0,0,0,1,0,2602,1344,110
0,1,0,0,0,33,2,0,0,3,0,0,0,0,0,1,0,314,877,136
1,1,1,1,0,73,4,0,0,5,1,0,0,1,1,0,1,1535,1581,110
1,0,0,0,0,44,2,3,0,3,0,0,0,0,0,0,1,1762,752,80
1,1,0,0,0,48,3,0,0,4,0,0,0,0,0,1,0,268,169,110
0,0,0,0,0,23,2,1,0,2,0,0,0,0,0,1,0,2175,3872,142
1,1,0,0,0,20,1,1,0,3,0,0,0,0,0,1,0,1535,2446,97
0,1,0,0,0,78,2,3,0,5,0,0,0,0,0,1,0,1941,423,110
0,1,0,0,0,89,2,0,4,6,0,0,0,1,0,1,0,2602,3958,110
0,1,0,0,0,32,2,0,0,5,0,0,0,0,0,0,1,1387,1416,195
0,0,0,0,0,33,2,2,0,3,0,0,0,0,0,0,1,2602,4517,114
0,1,0,0,0,39,2,0,0,4,0,0,0,0,0,1,0,2602,5141,110
0,0,0,0,0,22,2,0,0,3,0,0,0,0,0,1,0,2602,5205,110
0,0,0,0,0,24,2,0,0,2,0,0,0,0,0,0,1,2602,655,110
0,1,0,0,0,87,4,4,0,5,0,0,0,0,0,0,1,1748,5742,110
0,1,0,0,0,56,2,3,0,3,0,0,0,0,0,1,0,2602,368,110
0,0,0,0,0,23,1,0,0,2,0,0,0,0,0,1,0,1535,139,201
0,0,0,0,0,29,2,1,0,3,0,0,0,0,0,1,0,2602,3056,110
0,1,0,0,0,32,3,1,0,3,0,0,0,0,0,1,0,2602,5020,110
1,1,0,0,0,37,3,0,0,4,0,0,0,0,0,0,1,197,617,231
0,0,0,0,0,26,2,0,0,3,0,0,0,0,0,1,0,2602,2648,110
0,0,0,0,0,33,1,0,0,3,0,0,0,0,0,1,0,1535,4028,110
0,0,0,0,0,32,2,0,0,3,0,0,0,0,0,0,1,2602,4278,110
1,1,1,0,0,275,3,1,1,9,0,0,2,3,1,1,0,1044,1126,266
1,0,0,0,0,107,2,1,0,10,0,0,0,0,0,1,0,2602,2765,110
0,0,0,0,0,27,2,0,0,2,0,0,0,0,0,0,1,2602,4984,110
1,0,0,0,0,43,2,0,0,2,0,0,0,0,0,1,0,443,752,110
0,1,0,0,0,52,2,0,0,4,0,0,0,0,0,1,0,2602,2960,110
0,1,0,0,0,80,4,3,0,5,0,0,0,0,0,0,1,2416,5397,114
0,1,0,0,0,94,2,1,1,10,0,0,0,0,0,0,1,715,3468,208
1,0,0,0,0,28,2,0,0,2,0,0,0,0,0,1,0,419,752,110
1,0,0,0,0,43,2,2,0,3,0,0,0,0,0,0,1,1947,2108,182
1,1,1,1,0,112,3,1,0,10,1,0,0,1,1,1,0,1535,2711,72
1,0,0,0,0,26,1,0,0,2,0,0,0,0,0,1,0,1535,4850,110
1,1,0,0,0,102,1,1,0,9,0,0,0,0,0,1,0,1535,2765,110
1,1,0,0,0,50,3,0,0,4,0,0,0,0,0,1,0,1535,5344,110
0,0,0,0,0,28,2,0,0,3,0,0,0,0,0,1,0,467,752,110
0,1,0,0,0,62,3,3,0,3,0,0,0,0,0,1,0,856,2412,110
1,0,0,0,0,51,1,0,0,4,0,0,0,0,0,1,0,1535,1987,93
0,1,1,0,0,43,2,0,0,3,0,0,0,1,1,0,1,2602,5844,110
0,0,0,0,0,20,1,0,0,3,0,0,0,0,0,0,1,1535,4667,103
0,0,0,0,0,21,2,0,0,3,0,0,0,0,0,0,1,2602,566,113
0,0,0,0,0,14,1,0,0,2,0,0,0,0,0,1,0,1535,4506,116
1,0,0,0,0,23,2,0,0,3,0,0,0,0,0,0,1,860,893,127
0,1,0,0,0,104,3,0,8,8,0,0,0,0,0,1,0,2602,4708,110
1,1,0,0,0,76,4,1,0,4,0,0,0,0,0,1,0,2244,1542,110
1,0,0,0,0,43,2,0,0,2,0,0,0,0,0,1,0,1979,752,110
0,1,0,0,0,77,1,4,0,5,0,0,0,0,0,1,0,1535,4843,110
0,1,0,0,0,45,2,0,0,5,0,0,0,0,0,1,0,2602,462,110
0,1,0,0,0,51,2,2,0,4,0,0,0,0,0,1,0,2602,1484,110
0,1,0,0,0,120,3,9,0,10,0,0,0,0,0,1,0,2602,1054,110
1,0,0,0,0,51,2,2,0,3,0,0,0,0,0,0,1,1759,1317,110
0,1,1,0,0,79,4,1,0,3,0,0,0,1,1,0,1,2602,5319,110
0,1,0,0,0,21,1,0,0,3,0,0,0,0,0,1,0,1535,4421,147
1,1,0,0,0,94,3,3,0,9,0,0,0,0,0,0,1,2602,1014,110
1,0,0,0,0,24,2,0,0,2,0,0,0,0,0,1,0,2207,3256,228
0,0,0,0,0,25,2,0,0,2,0,0,0,0,0,1,0,490,4216,154
1,1,1,0,0,73,3,0,2,5,0,0,0,1,1,1,0,2602,3647,149
0,1,0,0,0,43,2,3,0,3,0,0,0,0,0,0,1,2602,4252,110
1,0,0,0,0,85,2,2,0,7,0,0,0,0,0,1,0,1535,239,269
1,1,0,0,0,76,4,1,0,4,0,0,0,0,0,1,0,2244,1542,110
1,0,0,0,0,36,2,0,0,2,0,0,0,0,0,1,0,442,752,110
1,1,0,0,0,202,2,0,1,4,0,0,0,0,0,0,1,966,1039,195
0,0,0,0,0,22,2,0,0,3,0,0,0,0,0,1,0,2602,1617,110
0,1,0,0,0,49,1,3,0,3,0,0,0,0,0,1,0,1535,516,208
0,0,0,0,0,25,2,0,0,3,0,0,0,0,0,1,0,2602,2436,110
1,1,0,0,0,69,4,0,0,4,0,0,0,0,0,0,1,2043,1542,110
0,0,0,0,0,30,2,0,0,3,0,0,0,0,0,0,1,2602,3283,208
1,1,1,0,0,92,3,1,5,4,0,0,0,1,1,1,0,218,2606,191
0,0,0,0,0,18,1,0,0,3,0,0,0,0,0,0,1,1535,2801,110
0,1,0,0,0,118,3,6,0,5,0,0,0,0,0,1,0,541,4859,110
0,1,0,0,0,75,3,4,0,5,0,0,0,0,0,0,1,2602,3478,110
0,1,0,0,0,62,3,0,1,4,0,0,0,0,0,0,1,2602,1190,110
1,0,0,0,0,40,4,0,0,3,0,0,0,0,0,0,1,2421,427,110
0,0,0,0,0,24,2,0,0,3,0,0,0,0,0,0,1,1431,1153,74
0,1,0,0,0,45,2,0,1,4,0,0,0,0,0,0,1,843,5692,208
0,0,0,0,0,33,2,1,0,3,0,0,0,0,0,1,0,555,752,110
0,0,0,0,0,22,2,0,0,3,0,0,0,0,0,1,0,2602,4096,238
0,1,0,0,0,33,2,0,0,4,0,0,0,0,0,0,1,2602,5844,110
0,1,0,0,0,43,3,0,0,4,0,0,0,0,0,0,1,845,5692,208
1,0,0,0,0,20,1,0,0,3,0,0,0,0,0,0,1,1535,3771,110
0,0,0,0,0,26,2,0,0,3,0,0,0,0,0,0,1,2602,5247,114
1,0,1,0,0,100,3,1,1,8,0,0,0,1,1,1,0,1135,1126,266
0,0,0,0,0,21,2,0,0,3,0,0,0,0,0,0,1,2602,959,110
0,0,0,0,0,40,2,0,0,3,0,0,0,0,0,0,1,2602,5195,110
0,0,0,0,0,36,2,0,0,4,0,0,0,0,0,0,1,2602,4811,195
0,1,0,0,0,38,3,0,0,3,0,0,0,0,0,1,0,2790,1126,266
1,1,0,0,0,34,3,0,0,3,0,0,0,0,0,0,1,2602,419,110
0,0,0,0,0,26,2,0,0,3,0,0,0,0,0,0,1,2602,1522,110
0,1,0,0,0,56,3,0,0,5,0,0,0,0,0,1,0,2602,2919,195
1,1,1,0,0,127,4,1,2,4,0,0,2,3,1,0,1,2244,1542,110
1,1,0,0,0,75,3,0,1,6,0,0,0,0,0,1,0,1535,3003,110
1,1,0,0,0,79,4,1,0,4,0,0,0,1,0,0,1,2072,1157,228
1,1,0,0,0,51,3,0,0,5,0,0,0,0,0,1,0,1535,2645,110
1,1,0,0,0,25,1,0,0,3,0,0,0,0,0,0,1,1535,1557,108
1,0,1,1,0,52,4,0,0,3,1,0,0,1,1,0,1,1703,2252,267
0,1,0,0,0,55,2,0,1,4,0,0,0,0,0,0,1,843,5692,208
0,0,0,0,0,23,2,0,0,3,0,0,0,0,0,0,1,2602,4450,267
0,0,0,0,0,38,2,0,0,3,0,0,0,0,0,0,1,2602,2888,80
0,1,0,0,0,48,2,2,0,3,0,0,0,0,0,1,0,1535,5738,110
0,1,0,0,0,62,3,1,3,5,0,0,0,0,0,1,0,2602,1337,110
1,1,1,0,0,907,6,10,5,7,0,0,3,4,1,0,1,477,1105,110
1,1,1,0,0,47,1,1,0,4,0,0,0,1,1,0,1,1535,1611,110
0,0,0,0,0,28,2,0,0,3,0,0,0,0,0,1,0,2602,4454,110
1,0,1,0,0,128,4,1,2,5,0,0,2,3,1,0,1,2244,1542,110
1,0,0,0,0,23,2,0,0,2,0,0,0,0,0,0,1,2484,5836,154
1,1,1,0,0,1386,13,11,16,7,0,3,19,19,3,1,0,1379,1153,273
0,1,0,0,0,92,3,0,0,7,0,0,0,0,0,1,0,1831,1079,208
1,0,0,0,0,31,2,0,0,4,0,0,0,0,0,1,0,260,1760,195
0,0,0,0,0,41,2,0,0,5,0,0,0,0,0,1,0,2602,1508,195
1,0,1,0,0,37,1,0,0,4,0,0,0,1,1,1,0,1535,5585,110
0,1,0,0,0,67,3,2,0,4,0,0,0,0,0,1,0,2602,1964,110
1,1,1,0,0,115,2,0,1,8,0,0,0,1,1,0,1,747,2154,110
1,1,1,0,0,127,4,1,2,4,0,0,2,3,1,0,1,2244,1542,110
1,1,0,0,0,104,4,1,0,6,0,0,0,0,0,1,0,2469,1474,195
1,0,0,0,0,39,2,2,0,4,0,0,0,0,0,0,1,2602,3064,208
0,0,0,0,0,25,2,0,0,3,0,0,0,0,0,0,1,2602,4441,138
0,1,0,0,0,44,2,0,1,4,0,0,0,0,0,0,1,843,5692,208
0,1,0,0,0,46,2,0,1,4,0,0,0,0,0,0,1,2101,5692,208
1,1,0,0,0,37,2,0,0,4,0,0,0,0,0,1,0,1310,3698,228
1,0,0,0,0,69,1,0,1,9,0,0,0,0,0,0,1,1535,2028,110
0,0,0,0,0,36,2,0,0,3,0,0,0,0,0,0,1,1314,3872,266
1,0,1,1,0,69,4,0,0,4,1,0,0,1,1,0,1,1535,255,110
1,0,0,0,0,43,2,0,0,3,0,0,0,0,0,1,0,2142,3541,195
1,0,0,0,0,40,2,0,0,2,0,0,0,0,0,1,0,1103,752,110
1,1,0,0,0,52,2,0,0,3,0,0,0,0,0,1,0,1757,2143,110
1,1,0,0,0,104,4,1,0,6,0,0,0,0,0,1,0,2469,1474,195
1,0,0,0,0,34,4,0,0,3,0,0,0,0,0,1,0,2986,95,110
0,0,0,0,0,26,2,0,0,3,0,0,0,0,0,1,0,2602,3584,157
1,1,0,0,0,77,1,0,0,5,0,0,0,0,0,1,0,1535,4604,110
1,0,0,0,0,56,2,0,0,4,0,0,0,0,0,1,0,2602,4461,208
1,1,0,0,0,38,3,1,0,3,0,0,0,0,0,1,0,2204,4738,108
0,1,0,0,0,35,3,0,0,4,0,0,0,0,0,1,0,530,1126,284
0,0,0,0,0,35,1,1,0,4,0,0,0,0,0,1,0,1535,5119,110
1,1,1,0,0,230,3,1,1,6,0,0,2,3,1,1,0,254,1153,88
0,1,0,0,0,121,2,17,0,3,0,0,0,0,0,0,1,2602,4252,110
1,0,0,0,0,34,2,0,0,4,0,0,0,0,0,1,0,2602,2883,110
0,0,0,0,0,37,2,0,0,4,0,0,0,0,0,1,0,2602,1930,110
0,0,0,0,0,26,2,0,0,3,0,0,0,0,0,0,1,2602,235,130
0,0,0,0,0,31,2,1,0,3,0,0,0,0,0,0,1,2602,3300,114
0,0,0,0,0,31,2,2,0,3,0,0,0,0,0,0,1,2602,1048,110
1,1,1,1,1,476,24,0,18,4,1,0,9,9,1,1,0,158,47,55
1,0,0,0,0,39,4,0,0,2,0,0,0,0,0,1,0,2619,2979,195
0,1,0,0,0,62,3,2,0,3,0,0,0,0,0,1,0,2602,3672,110
1,0,0,0,0,31,2,0,0,3,0,0,0,0,0,1,0,1461,3440,110
1,0,1,0,0,77,2,0,0,4,0,0,0,1,1,1,0,2602,2877,113
1,1,0,0,0,77,1,0,0,5,0,0,0,0,0,1,0,1535,4604,110
0,0,0,0,0,65,2,7,0,4,0,0,0,0,0,0,1,2060,1126,266
1,0,1,0,0,128,4,1,2,5,0,0,2,3,1,0,1,2244,1542,110
